name,domain,website_url,careers_url,sequoia_jobs_url,sequoia_portfolio_url,linkedin_url,twitter_url,github_url,facebook_url,instagram_url,youtube_url,all_social_links,ats_platform,total_jobs,num_remote_jobs,logo_url,linkedin_logo_url,industries,markets,office_locations,stages,staff_count,email_domains,investors,founded,crunchbase_url,org_type,description,slug,id
Captain Fresh,captainfresh.in,https://captainfresh.in,https://jobs.sequoiacap.com/companies/captain-fresh-2,https://jobs.sequoiacap.com/companies/captain-fresh-2,https://www.sequoiacap.com/companies/captain-fresh-2/,https://www.linkedin.com/company/14632311,https://twitter.com/captainfresh_in,,,,,https://www.linkedin.com/company/14632311 | https://twitter.com/captainfresh_in,,0,0,,,"B2B, Marketplace, Retail, Seafood, Transportation, Logistics, Supply Chain and Storage",,"Bengaluru, Karnataka, India, Bangalore Urban, Karnataka, India, Karnataka, India",other,360,,,2019,https://crunchbase.com/organization/captain-fresh,private,"Captain Fresh is a freshwater fish and seafood supply chain platform. Captain Fresh is a B2B marketplace leveraging technology to deliver the fastest harvest-to-retail in the industry. The company focuses on aggregating the fragmented retail demand across the country and linking them to the small fishermen and farmers throughout the Indian coast.  The company was founded in 2019 and is based in Bengaluru, India.",captain-fresh-2,450680
CaptivateIQ,captivateiq.com,https://captivateiq.com,https://jobs.sequoiacap.com/companies/captivateiq,https://jobs.sequoiacap.com/companies/captivateiq,https://www.sequoiacap.com/companies/captivateiq/,https://www.linkedin.com/company/18516995,https://twitter.com/captivateiq,,https://facebook.com/captivateiq,,,https://www.linkedin.com/company/18516995 | https://twitter.com/captivateiq | https://facebook.com/captivateiq,,0,0,,,"Data Integration, Management Information Systems, SaaS, Sales, Software",,"San Francisco, CA, USA",series_c,203,,,2017,https://crunchbase.com/organization/captivateiq,private,"CaptivateIQ makes commissions clear and accurate with a flexible, automated solution designed to save teams countless hours and costly errors. CaptivateIQ believes people are motivated by incentives, which is why processing commissions correctly and in a timely manner can make or break team morale and company performance. The company's solution helps businesses design and measure the right incentive plans to keep their teams aligned and motivated.",captivateiq,19252
CareStack,carestack.com,https://carestack.com,https://jobs.sequoiacap.com/companies/carestack,https://jobs.sequoiacap.com/companies/carestack,https://www.sequoiacap.com/companies/carestack/,https://www.linkedin.com/company/13330722,https://twitter.com/carestacksystem,,https://www.facebook.com/carestacksystem/,instagram.com/carestack_,,https://www.linkedin.com/company/13330722 | https://twitter.com/carestacksystem | https://www.facebook.com/carestacksystem/ | instagram.com/carestack_,,0,0,,,"Dental, Health Care, Medical, SaaS",,"Kissimmee, FL, USA, Florida City, FL, USA, Orlando, FL, USA",other,707,,,2015,https://crunchbase.com/organization/care-stack,private,"CareStack is a single all-in-one platform on the cloud that combines dental practice management, patient engagement, practice marketing, and data analytics. CareStack is currently used by large and growing practices as an all-in-one solution to increase productivity, minimize costs, and improve patient dental care.  CareStack's mission is to help dentists have a better practice and a better life. Through their technology-led offerings, CareStack will elevate dental offices to a higher degree of financial success.",carestack,61349
CARTO,carto.com,https://carto.com,https://jobs.sequoiacap.com/companies/carto,https://jobs.sequoiacap.com/companies/carto,https://www.sequoiacap.com/companies/carto/,https://www.linkedin.com/company/5084329,https://twitter.com/carto,,https://facebook.com/cartodb,,,https://www.linkedin.com/company/5084329 | https://twitter.com/carto | https://facebook.com/cartodb,,0,0,,,"Business Intelligence, Data Visualization, Developer APIs, Enterprise Software, Geospatial, Location Based Services, Mapping Services, Open Source, SaaS, Software, Technology, Information and Internet",,"Madrid, Spain, New York, NY, USA, Union Square, New York, NY, USA",series_c,242,,,2012,https://crunchbase.com/organization/cartodb,private,"Carto is a platform that turns spatial data into an efficient delivery route, better behavioral marketing, and strategic store placements. From smartphones to connected cars, location data is changing the way we live and the way business happens. CARTO is the platform that turns spatial data into more efficient delivery routes, better behavioral marketing, strategic store placements, and much more. Data Scientists, Developers, and Analysts solve spatial problems using CARTO’s data and analysis to understand where and why things happen, optimize business processes, and predict future outcomes through the power of Spatial Data Science. Backed by leading VC firms Accel Partners, Salesforce Ventures, Earlybird Ventures, and Kibo Ventures, CARTO is the world’s leading Location Intelligence platform. Founded in 2012 by an environmental scientist and visualization experts, CARTO is headquartered in New York City with offices in Madrid, Seville, and Washington DC. CARTO has a team of 130 employees, a portfolio of 2,500 customers including Mastercard, Vodafone, Bain & Company, and Coca-Cola, and more than 350,000 users around the globe, and has regularly been recognized by G2, Gartner, and Forrester for its innovation in the Location Intelligence space.",carto,17769
Cartwheel,getcartwheel.com,https://getcartwheel.com,https://jobs.sequoiacap.com/companies/cartwheel-2-be4ac306-371c-4c95-9cef-69483aedbb75,https://jobs.sequoiacap.com/companies/cartwheel-2-be4ac306-371c-4c95-9cef-69483aedbb75,https://www.sequoiacap.com/companies/cartwheel-2-be4ac306-371c-4c95-9cef-69483aedbb75/,https://www.linkedin.com/company/96096258,,,,,,https://www.linkedin.com/company/96096258,,0,0,,,,,"New York, USA, New York, NY, USA, Union Square, New York, NY, USA",series_unknown,14,,,2023,https://crunchbase.com/organization/cartwheel-1b21,private,"Cartwheel is a powerful text-to-animation platform. Type animate characters for video, game, app, ad, social, AR, or VR projects simply. It builds to help tell stories faster and more creatively.",cartwheel-2-be4ac306-371c-4c95-9cef-69483aedbb75,1168656
Carwow,carwow.co.uk,https://carwow.co.uk,https://jobs.sequoiacap.com/companies/carwow-2,https://jobs.sequoiacap.com/companies/carwow-2,https://www.sequoiacap.com/companies/carwow-2/,https://www.linkedin.com/company/1722873,https://twitter.com/carwowuk,,https://facebook.com/carwowuk,instagram.com/carwow,,https://www.linkedin.com/company/1722873 | https://twitter.com/carwowuk | https://facebook.com/carwowuk | instagram.com/carwow,,0,0,,,"Automotive, Marketplace, Transaction Processing",,"England, UK, Paris, France, Madrid, Spain, London, UK, Mile End, London, UK, Kingston Vale, London SW15, UK",series_unknown,572,,,2013,https://crunchbase.com/organization/carwow,private,Carwow is the smart way to choose and buy a new car. The company helps to connect car buyers to car dealers to make the process as efficient and cost-effective as possible while enabling consumers to interact with an official dealer throughout the transaction process. The company's dealer partners sell more cars in the showroom alone while reducing cost inefficiencies and improving stock turnover.,carwow-2,272306
CasaOne,casaone.com,https://casaone.com,https://jobs.sequoiacap.com/companies/casaone,https://jobs.sequoiacap.com/companies/casaone,https://www.sequoiacap.com/companies/casaone/,https://www.linkedin.com/company/13410083,https://twitter.com/casaoneus,,https://facebook.com/casaoneus,instagram.com/casaoneus,,https://www.linkedin.com/company/13410083 | https://twitter.com/casaoneus | https://facebook.com/casaoneus | instagram.com/casaoneus,,0,0,,,"E-Commerce, Furniture, Home & Garden, Home Decor, Lifestyle",,"Emeryville, ON N0R, Canada, Dublin, CA, USA, Emeryville, CA, USA, Santa Fe Springs, CA, USA",other,39,,,2017,https://crunchbase.com/organization/casaone,private,"CasaOne is a one-stop shop for furniture, decor, and home goods. We offer free shipping across the continental US.",casaone,17012
Catalyst Software,catalyst.io,https://catalyst.io,https://jobs.sequoiacap.com/companies/catalyst-software,https://jobs.sequoiacap.com/companies/catalyst-software,https://www.sequoiacap.com/companies/catalyst-software/,https://www.linkedin.com/company/28150182,https://twitter.com/catalystio,,https://facebook.com/getcatalyst.io,,,https://www.linkedin.com/company/28150182 | https://twitter.com/catalystio | https://facebook.com/getcatalyst.io,,0,0,,,"Analytics, CRM, Customer Service, Information Technology, SaaS, Software Development",,"New York, NY, USA, Union Square, New York, NY, USA","acquisition, other",129,,,2016,https://crunchbase.com/organization/catalyst-software,private,"Catalyst, now part of Totango, empowers teams to identify and capitalize on expansion and upsell opportunities, driving recurring revenue growth. Built to simplify complex strategies, it helps businesses achieve sustainable success by aligning each action with your customer’s key objectives, ensuring they achieve their desired outcomes for your product or service. Catalyst unlocks your team’s potential to deliver smarter, faster, and scalable results, paving the way for long-term success.",catalyst-software,40970
Catawiki,catawiki.com,https://catawiki.com,https://jobs.sequoiacap.com/companies/catawiki,https://jobs.sequoiacap.com/companies/catawiki,https://www.sequoiacap.com/companies/catawiki/,https://www.linkedin.com/company/1314652,https://twitter.com/catawiki,,https://www.facebook.com/Catawiki/,,,https://www.linkedin.com/company/1314652 | https://twitter.com/catawiki | https://www.facebook.com/Catawiki/,,0,0,,,"Collectibles, Internet Marketplace Platforms, Marketplace, Online Auctions",,"Assen, Netherlands, Amsterdam, Netherlands",private_equity,648,,,2008,https://crunchbase.com/organization/catawiki,private,"Catawiki is the leading online marketplace to buy and sell special objects.   Over 75,000 objects are offered in auction every week - each reviewed and selected by one of Catawiki’s hundreds of in-house experts specialised in Art, Design, Jewellery, Fashion, Classic Cars, Collectables, and much more.   Catawiki is headquartered in Amsterdam with over 750 employees across the world.",catawiki,29077
Catch+Release,catchandrelease.com,https://catchandrelease.com,https://jobs.sequoiacap.com/companies/catch-release-2,https://jobs.sequoiacap.com/companies/catch-release-2,https://www.sequoiacap.com/companies/catch-release-2/,https://www.linkedin.com/company/3188629,https://twitter.com/catchandrelease,,https://facebook.com/catchandrelease,instagram.com/catchandrelease,,https://www.linkedin.com/company/3188629 | https://twitter.com/catchandrelease | https://facebook.com/catchandrelease | instagram.com/catchandrelease,,0,0,,,"Advertising, Content, Digital Media, Marketing",,"San Francisco, CA, USA","series_unknown, other",69,,,2014,https://crunchbase.com/organization/catch-release-inc,private,"Catch&Release is an end-to-end content licensing platform that enables brands and advertisers to license content from anywhere on the internet. Streamline the clearance and licensing process within the Content Exchange, a licensing platform where users can organize shots from anywhere on the internet, receive Clearance Ratings to understand what content is licensable, and initiate clearances and licensing at the click of a button.  Catch&Release negotiates copyright and model clearances on your behalf, provides indemnification, and keeps track of all documentation, transactions, and license data.",catch-release-2,633811
